Smiles String,agg?
COc1ccc(OC)c(-c2cc(C(=O)Nc3c(C)nn(Cc4ccccc4C)c3C)no2)c1,0
CC1=NN(C(=O)c2cc(C)nn2C)C(O)(C(F)(F)F)C1,0
O=C(CN(Cc1ccccc1F)S(=O)(=O)c1ccc(Cl)cc1)NCCCO,0
Cc1ccccc1C(=O)Nc1ccc2nc(N3CCCCC3)cc(C)c2c1,0
CCc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)c1,0
CCn1c(C)c(C)c2cc(C(=O)NCC(C)c3ccccc3)ccc21,0
COc1ccc(-c2cc(C(=O)Oc3cccc(C)c3C)c3ccccc3n2)cc1,0
CCOC(=O)C(C)Sc1nnc(-c2ccccc2O)n1Cc1ccccc1,0
COC(=O)C1(Cc2ccc(F)cc2)C2C(CC(=O)C2CC(=O)C(=O)N2CCCC2)CN1C(=O)c1ccccc1,0
COc1cc(C)ccc1OCCOc1ccccc1Cl,0
Cc1ccc(N2CCN(C3=NC(=O)C(=Cc4cccs4)S3)CC2)cc1,0
COc1ccc2c(c1)c1c(c(=O)n(-c3ccc(C)cc3)c(=O)n1CC(=O)NCc1ccc(C)cc1)n2C,0
CC(C)C(=O)NC(=S)Nc1ccccc1C(=O)NC1CCCCC1,0
COC(=O)C1CCN(C(=O)COC(=O)Cn2cnnn2)CC1,0
CCC(C)NC(=O)COC(=O)Cc1sc(N)nc1-c1ccc(C)cc1,0
COc1cc(OC)c(CN2CCCCCCC2)cc1Br,0
CCCn1c(=N)c(C(=O)NCc2cccnc2)cc2c(=O)n3cc(C)ccc3nc21,0
COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,0
CN(C)CC1CSCCC1(O)c1ccc(C(F)(F)F)cc1,0
Cc1ccccc1OCc1nc2c3c(ncn2n1)-c1ccccc1CC31CCCC1,0
CC(C)C(=O)NCCc1nc2ccccc2n1CCOc1ccccc1,0
CCc1c(C)nc2ncnn2c1N1CCC(C(=O)Nc2ccc(C)cc2)CC1,0
O=[N+]([O-])c1ccc(CN2CCOCCOCCOCC2)cc1,0
N#Cc1c(-n2ncnc2-c2cccc(Cl)c2)sc2c1CCCCC2,0
Cc1cc(-c2ccc(C)c(S(=O)(=O)NC3CCCCC3)c2)on1,0
COCCN(Cc1cc2cc(C)ccc2nc1Cl)C(=O)Nc1ccccc1C,0
Cc1ccc(C(=O)Nc2ccc3oc(-c4ccc(C(C)(C)C)cc4)nc3c2)cc1,0
Cc1ccc(-c2nc(CS(=O)CC(=O)NC3CCCC3)c(C)o2)cc1,0
COC(=O)CSc1nnc(-c2sc3ccccc3c2Cl)o1,0
COc1ccc(Oc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1,0
Cc1ccc(CCNC(=O)CN2N=C(c3ccc(C)cc3)CCC2=O)cc1,0
O=c1c2ccccc2nc(COc2ccccc2)n1N=Cc1c[nH]c2ccccc12,0
COC(=O)CSc1nc(C)cc(Oc2ccccc2)n1,0
Cc1ccc(NC(=O)CSc2nc(=O)c(S(=O)(=O)c3ccccc3)c[nH]2)cc1C,0
COc1ccc(NC(=O)Cn2c(=O)cc(C)c3c(C)nn(C)c32)cc1,0
O=C(Cn1c(=O)nc(-c2ccccc2)c2ccccc21)NCCc1ccccc1,0
COC(=O)CSc1nnc(CNC(=O)c2ccco2)n1-c1ccc(F)cc1,0
COc1ccc2c(c1)c1c(c(=O)n(-c3ccccc3C)c(=O)n1CC(=O)N1CCCC1)n2C,0
NC(=O)CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1cccc(Cl)c1,0
CCSC1=NN2C(=NC(C)=C(C(=O)Nc3ccccc3C)C2c2ccc(Cl)cc2Cl)N1,0
O=C(OCC#CCSc1nnc(-c2ccc(Br)cc2)o1)c1ccco1,0
COc1cccc(CNS(=O)(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c1,0
O=C(Nc1cc2c(cc1Br)OCCO2)c1ccco1,0
COc1ccc(NC(=O)c2cc3sccc3n2Cc2ccc(F)cc2)cc1OC,0
CCOP(C)(=S)SCC(=O)NC(C)C(=O)O,0
CC/C(=N\Nc1nc2ccccc2c2ccccc12)C1C(=O)CC(C)(C)CC1=O,0
CCN(CC)C(=O)CSc1nc(=O)c(Cc2ccccc2)c(O)n1-c1ccccc1,0
CCNc1ncc2nc(C)c(=O)n(-c3ccc(OC)cc3)c2n1,0
CC(C#N)On1c(SC(C)C#N)nc2ccccc2c1=O,0
CCC1C(c2cccc(C)c2)=NN(c2ccccc2)C1C(=O)N1CCOC1=O,0
CCn1c(Cc2ccccc2)nnc1SCC(=O)Nc1nc(C)cs1,0
Cc1ccc(N2CC(c3nc4ccccc4n3CCC3CCCCC3)CC2=O)cc1,0
CCCN1CCN(C(=O)c2cccc3c2C(=O)N(CCOC)C3)CC1,0
CCCCOc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2c2nc(C)c(C(=O)OCC)s2)cc1OC,0
Cc1cc(C)c2oc(-c3cccc(NC(=O)c4cc5ccccc5o4)c3)nc2c1,0
COc1ccccc1N1CCN(C(=O)C(C)N(c2ccccc2)S(C)(=O)=O)CC1,0
Cc1nn(-c2ccccc2)c2sc(C(=O)NNC(=O)COc3ccccc3)cc12,0
CN(CCCNC(=O)COc1cc(=O)n(C)c2ccccc12)Cc1ccccc1,0
Cn1c(CNC(=O)Nc2ccccc2Cl)nnc1SCc1ccccc1,0
O=C(NC1CCCCC1)c1ccc2c(c1)sc1nc(-c3ccccc3)cn12,0
Cc1ccc(C)c(NC(=O)CN(C)S(=O)(=O)c2ccccc2)c1,0
CCOc1ccc(Nc2nc(Cc3nnc(SCC(=O)NC4CCCC4)n3C)cs2)cc1,0
NS(=O)(=O)c1ccc(CCNC(=O)COC(=O)CCSc2ccc(Cl)cc2)cc1,0
Cc1ccc(NC(=O)CCS(=O)(=O)c2ccc(Br)cc2)c(C)c1,0
CCc1cccc(CC)c1NC(=O)C1CCC(CNS(=O)(=O)c2cccc3nsnc23)CC1,0
COc1ccc(C(=O)Cn2c(=O)c(CCC(=O)O)nn3c4ccccc4nc23)cc1OC,0
CC(C(=O)NC1CCCCCC1)N(c1ccccc1)S(C)(=O)=O,0
Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2SCc2cccc(C(F)(F)F)c2)cc1C,0
Cc1ccc(N2CSC3=C(C#N)C(c4cccs4)CC(=O)N3C2)cc1,0
CN1CC2=Cc3ccccc3OC23Oc2ccccc2C=C3C1,0
CCOc1cc(/C=N\NC(=O)c2ccc(NC(=O)C(C)(C)C)cc2)ccc1OC(=O)c1cccc(C)c1,0
COc1ccc(N2CC(NC(=O)c3c(F)cccc3Cl)CC2=O)cc1OC,0
FC(F)(F)c1ccc2nnc(-c3c(Cl)cccc3Cl)n2c1,0
COc1ccc(N2CCN(C(=O)c3cnn(-c4ccc(F)cc4)c3-n3cccc3)CC2)cc1,0
CCCCCNC(=O)c1ccc2c(=O)n(CCc3ccccc3)c(=O)[nH]c2c1,0
CCN(Cc1ccccc1)C(=O)c1cc(-c2ccccc2)n[nH]1,0
Cc1cc2ccccc2c(=O)n1CC(=O)N1CCN(c2cccc(Cl)c2)CC1,0
COc1ccc(CCNC(=O)c2cc(-c3ccc(C)cc3O)n[nH]2)cc1OC,0
COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,0
COc1ccc(S(=O)(=O)N(c2onc(C)c2Cl)S(=O)(=O)c2ccc(OC)cc2)cc1,0
Cc1cccc(N2CCN(C(=O)CN3C(=O)COc4ccc(S(=O)(=O)N5CCC(C)CC5)cc43)CC2)c1C,0
Cc1nc(CC(=O)NNS(=O)(=O)c2ccc(F)c(Cl)c2)cs1,0
Cc1ccc(-c2nc(CSCC(=O)N3CCN(c4ccccn4)CC3)c(C)o2)cc1,0
CCNS(=O)(=O)c1ccc(OCCNS(C)(=O)=O)cc1,0
O=C(NCc1ccc2c(c1)OCO2)C1CCCN(S(=O)(=O)c2cccc3nonc23)C1,0
O=C(Nc1nnc(SCC(=O)N2CCCc3ccccc32)s1)c1ccccc1,0
Nc1nn(-c2ccccc2)nc1C(=O)OCc1c(F)cccc1Cl,0
