,Model name,Iteration,chi-squared,p-value
0,LGBM,0,62,0.43699054908597207
1,LGBM,1,40,0.04604406692934288
2,LGBM,2,19,7.555811484431395e-05
3,LGBM,3,46,0.059430727214567464
4,LGBM,4,24,1.6113849200564993e-05
5,LGBM,5,40,0.2513221034748544
6,LGBM,6,48,0.840821525225644
7,LGBM,7,36,0.008633586943417947
8,LGBM,8,17,0.00022688238288328058
9,LGBM,9,18,0.00019429778641481444
