,Model name,Iteration,chi-squared,p-value
0,LGBM,0,45,0.10143273504110484
1,LGBM,1,40,0.2513221034748544
2,LGBM,2,19,0.0003579552716131654
3,LGBM,3,35,0.7275470834894708
4,LGBM,4,45,0.03801864558279638
5,LGBM,5,27,0.09118649056701157
6,LGBM,6,23,0.018657260354021005
7,LGBM,7,37,0.43970542918582195
8,LGBM,8,39,0.0038541081873813216
9,LGBM,9,15,0.0003069470155465656
