,Model name,Iteration,chi-squared,p-value
0,LGBM,0,55,6.78721724307507e-10
1,LGBM,1,35,0.6444639138942265
2,LGBM,2,53,1.0205349303337116e-06
3,LGBM,3,23,0.1848504824164182
4,LGBM,4,42,0.07561910758625792
5,LGBM,5,57,4.655216619329268e-06
6,LGBM,6,37,0.0613858987044594
7,LGBM,7,52,0.011951543889931044
8,LGBM,8,54,0.0033938840635732246
9,LGBM,9,53,0.0011725629873702746
