,Model name,Iteration,chi-squared,p-value
0,LGBM,0,34,0.003188678504803892
1,LGBM,1,32,0.0105468972311055
2,LGBM,2,39,0.00011547452744485191
3,LGBM,3,39,8.288290960676906e-06
4,LGBM,4,59,0.003693036614968019
5,LGBM,5,37,4.525134723461959e-05
6,LGBM,6,43,0.0950436747994081
7,LGBM,7,47,0.0026183267721956254
8,LGBM,8,40,0.00017984577597089825
9,LGBM,9,33,0.0028786100812009325
