,Model name,Iteration,chi-squared,p-value
0,LGBM,0,62,0.0035189349932237576
1,LGBM,1,33,0.2543046661476998
2,LGBM,2,55,6.636877591293899e-06
3,LGBM,3,23,0.07217743850092248
4,LGBM,4,55,0.00012582536026428423
5,LGBM,5,37,0.5052364407669362
6,LGBM,6,56,0.0008935310594584624
7,LGBM,7,54,0.02487582645664322
8,LGBM,8,59,0.0001074260916838657
9,LGBM,9,52,0.0010812900684471973
