,Model name,Iteration,chi-squared,p-value
0,LGBM,0,23,0.14800580076020614
1,LGBM,1,16,0.0961417544206142
2,LGBM,2,22,0.2716791660655032
3,LGBM,3,15,0.3240086000878365
4,LGBM,4,18,0.8714146793645341
5,LGBM,5,13,0.17546524899080426
6,LGBM,6,18,0.6358280026288411
7,LGBM,7,22,0.5681724128491654
8,LGBM,8,33,0.9999999999999997
9,LGBM,9,14,0.31050465907901503
