,Model name,Iteration,chi-squared,p-value
0,LGBM,0,22,0.5681724128491654
1,LGBM,1,20,0.7607916425613435
2,LGBM,2,41,0.25644234893296897
3,LGBM,3,43,0.6024122776961511
4,LGBM,4,23,0.775449654681566
5,LGBM,5,45,0.14478233933005022
6,LGBM,6,37,0.3799993964119183
7,LGBM,7,34,0.6399729317539424
8,LGBM,8,60,0.00044332627989300685
9,LGBM,9,26,0.20736789985685428
