,Model name,Iteration,chi-squared,p-value
0,LGBM,0,19,0.37129803447101056
1,LGBM,1,8,0.8145294189453123
2,LGBM,2,15,0.0006855641563783823
3,LGBM,3,14,0.8555355519056318
4,LGBM,4,8,0.6476058959960938
5,LGBM,5,11,0.9999999999999998
6,LGBM,6,5,0.7744140625000003
7,LGBM,7,4,0.548828125
8,LGBM,8,18,0.18392482137699037
9,LGBM,9,8,1.0
