,Model name,Iteration,chi-squared,p-value
0,LGBM,0,19,0.1934126528619373
1,LGBM,1,10,0.007632078602910038
2,LGBM,2,7,0.02895927429199217
3,LGBM,3,14,0.05958388801809635
4,LGBM,4,15,0.01862383661500643
5,LGBM,5,25,1.0
6,LGBM,6,13,0.13249816396273675
7,LGBM,7,10,0.0707555459812284
8,LGBM,8,8,0.0018782254774123435
9,LGBM,9,21,0.1336742353641054
