,Model name,Iteration,chi-squared,p-value
0,LGBM,0,49,0.2942337084442913
1,LGBM,1,41,0.007584811775431663
2,LGBM,2,54,0.0085565479610758
3,LGBM,3,53,0.4558140295551917
4,LGBM,4,72,0.03920922729377516
5,LGBM,5,41,0.00350468378460879
6,LGBM,6,35,0.0046406540884343095
7,LGBM,7,28,0.016853089894602595
8,LGBM,8,40,0.08541058911280427
9,LGBM,9,31,0.08878242522207994
