,Model name,Iteration,chi-squared,p-value
0,RandomForestClassifier,0,2,0.038574218750000014
1,RandomForestClassifier,1,3,0.7265625000000002
2,RandomForestClassifier,2,4,0.7539062500000002
3,RandomForestClassifier,3,3,0.9999999999999998
4,RandomForestClassifier,4,1,0.0703125
5,RandomForestClassifier,5,4,0.17956542968750003
6,RandomForestClassifier,6,5,1.0
7,RandomForestClassifier,7,5,1.0
8,RandomForestClassifier,8,4,0.7539062500000002
9,RandomForestClassifier,9,2,0.2890624999999999
