,Iteration,Method,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,0,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
1,1,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
2,2,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
3,3,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
4,4,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
5,5,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
6,6,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
7,7,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
8,8,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
9,9,LGBM,0.6392388053790599,0.6902882700041343,0.7413377346292087,0.6719056974459725,0.4924012158054711,0.25721485649925324,0.4878108251400218,0.6261859582542694,0.764561091368517,0.5384615384615384,0.4444444444444444,0.06639967200033459
