,Model name,Iteration,chi-squared,p-value
0,LGBM,0,30,0.0037465093469812253
1,LGBM,1,17,4.453448771493581e-05
2,LGBM,2,27,0.3135030532964526
3,LGBM,3,40,0.9121566075526041
4,LGBM,4,23,0.11747735024505852
5,LGBM,5,45,0.6100682661051772
6,LGBM,6,26,0.04139142867391543
7,LGBM,7,19,0.1934126528619373
8,LGBM,8,27,0.011672721024383078
9,LGBM,9,24,0.28924374710902057
