,Model name,Iteration,chi-squared,p-value
0,LGBM,0,59,0.0001074260916838657
1,LGBM,1,26,0.6888797607233398
2,LGBM,2,44,0.4751520499865729
3,LGBM,3,54,0.9240973917982833
4,LGBM,4,75,0.0019434836009895003
5,LGBM,5,38,0.7375543089843228
6,LGBM,6,36,0.10929542977731443
7,LGBM,7,55,2.9946595084083275e-05
8,LGBM,8,38,1.0
9,LGBM,9,53,0.0003124246799664646
