,Model name,Iteration,chi-squared,p-value
0,LGBM,0,97,0.038963142990746304
1,LGBM,1,64,1.0
2,LGBM,2,46,0.04872468639868197
3,LGBM,3,72,0.517921030799045
4,LGBM,4,66,0.18975855790673773
5,LGBM,5,50,0.038448497011000386
6,LGBM,6,75,0.2442499271206718
7,LGBM,7,95,0.11568423859513725
8,LGBM,8,77,0.24988603184543673
9,LGBM,9,112,0.332933031334952
