,Model name,Iteration,chi-squared,p-value
0,LGBM,0,22,0.02257497267325719
1,LGBM,1,23,0.05589722669971112
2,LGBM,2,26,0.005870707889737204
3,LGBM,3,24,7.679430153026987e-08
4,LGBM,4,27,0.14207137942637585
5,LGBM,5,63,0.9999999999999997
6,LGBM,6,43,0.6024122776961511
7,LGBM,7,38,0.06421280662713096
8,LGBM,8,32,0.2954132806556703
9,LGBM,9,32,0.022982591907157065
