,Model name,Iteration,chi-squared,p-value
0,LGBM,0,8,0.9999999999999998
1,LGBM,1,6,0.7905273437500004
2,LGBM,2,10,0.6776394844055175
3,LGBM,3,22,0.9999999999999994
4,LGBM,4,9,0.8238029479980463
5,LGBM,5,10,0.6776394844055175
6,LGBM,6,23,0.3408909412200971
7,LGBM,7,21,0.3916029105474903
8,LGBM,8,7,0.48068237304687483
9,LGBM,9,9,0.3074562549591064
