,Model name,Iteration,chi-squared,p-value
0,LGBM,0,68,0.0039438618476946566
1,LGBM,1,52,0.018430571670380386
2,LGBM,2,71,0.0037224493040718476
3,LGBM,3,43,0.017765781280387135
4,LGBM,4,57,0.018891135018809638
5,LGBM,5,37,0.00016552386897451075
6,LGBM,6,39,0.008416993570533994
7,LGBM,7,49,0.06629133125279572
8,LGBM,8,35,6.445381010320701e-05
9,LGBM,9,29,6.572240952992276e-05
