,Model name,Iteration,chi-squared,p-value
0,LGBM,0,17,0.42959050784338626
1,LGBM,1,42,0.07561910758625792
2,LGBM,2,16,0.3367836351899314
3,LGBM,3,17,1.0
4,LGBM,4,15,0.3240086000878365
5,LGBM,5,18,0.36037765293576723
6,LGBM,6,28,0.608920715404829
7,LGBM,7,27,0.6029232012571498
8,LGBM,8,17,0.5223973804968403
9,LGBM,9,14,0.08069046775199244
