,Iteration,Method,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,0,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
1,1,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
2,2,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
3,3,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
4,4,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
5,5,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
6,6,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
7,7,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
8,8,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
9,9,LGBM,0.6389584039645265,0.7074186723089129,0.7758789406532992,0.5490909090909091,0.5,0.2430236888015114,0.425322099494972,0.5673624288425047,0.7094027581900373,0.5538461538461539,0.6329113924050633,0.14772540263180442
