,Model name,Iteration,chi-squared,p-value
0,LGBM,0,30,0.10534226887460484
1,LGBM,1,9,0.009041185490787033
2,LGBM,2,25,0.5900533317766368
3,LGBM,3,12,0.28104151505976926
4,LGBM,4,14,0.022628841205914782
5,LGBM,5,13,0.13249816396273675
6,LGBM,6,12,0.7011080384254457
7,LGBM,7,13,0.01952047278246027
8,LGBM,8,21,0.1047894824266034
9,LGBM,9,11,0.028816719655878835
