,Model name,Iteration,chi-squared,p-value
0,LGBM,0,17,0.3488888794490776
1,LGBM,1,23,0.3408909412200971
2,LGBM,2,27,0.8938530948350202
3,LGBM,3,32,0.2954132806556703
4,LGBM,4,22,0.7708669945730275
5,LGBM,5,22,0.17700136477035802
6,LGBM,6,19,0.24296021728332562
7,LGBM,7,33,0.3018724904870077
8,LGBM,8,30,0.9999999999999996
9,LGBM,9,29,0.12491820036864011
