,Model name,Iteration,chi-squared,p-value
0,LGBM,0,49,0.09567271500960457
1,LGBM,1,20,0.9999999999999998
2,LGBM,2,40,0.0024558111031850413
3,LGBM,3,39,0.6608836477612139
4,LGBM,4,53,0.1070314116060127
5,LGBM,5,53,0.00194253197008034
6,LGBM,6,25,0.20003136851310324
7,LGBM,7,40,0.0014129574986076693
8,LGBM,8,44,0.011849889910578783
9,LGBM,9,17,0.0032015437674503835
