,Iteration,Method,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,0,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
1,1,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
2,2,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
3,3,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
4,4,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
5,5,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
6,6,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
7,7,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
8,8,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
9,9,LGBM,0.6844245431802007,0.7492065591113461,0.8139885750424916,0.6218181818181818,0.5398230088495576,0.31918648797468824,0.6049344250343118,0.7296015180265655,0.8542686110188191,0.7076923076923077,0.6415094339622641,0.4236180860832201
