,Model name,Iteration,chi-squared,p-value
0,LGBM,0,29,0.00036579567696276864
1,LGBM,1,31,0.00018314322488235352
2,LGBM,2,25,4.271012269463366e-06
3,LGBM,3,37,0.0004209679285168774
4,LGBM,4,24,1.6113849200564993e-05
5,LGBM,5,45,0.04673506819395994
6,LGBM,6,30,0.00021890976301036598
7,LGBM,7,30,0.000305597327593263
8,LGBM,8,32,0.0005622082483570491
9,LGBM,9,24,2.20275983155025e-06
