,Model name,Iteration,chi-squared,p-value
0,LGBM,0,3,0.9999999999999998
1,LGBM,1,7,1.0
2,LGBM,2,6,0.7905273437500004
3,LGBM,3,9,1.0
4,LGBM,4,6,0.7905273437500004
5,LGBM,5,7,0.8036193847656252
6,LGBM,6,7,0.9999999999999997
7,LGBM,7,6,0.7905273437500004
8,LGBM,8,5,0.7744140625000003
9,LGBM,9,6,0.9999999999999999
