,Model name,Iteration,chi-squared,p-value
0,LGBM,0,53,0.12651005632185564
1,LGBM,1,53,1.938417207912147e-09
2,LGBM,2,62,0.20473197633059326
3,LGBM,3,27,0.05681467793283904
4,LGBM,4,49,0.01967739449286591
5,LGBM,5,48,1.6866982204962753e-05
6,LGBM,6,35,0.03544959487951913
7,LGBM,7,61,0.039518382596540225
8,LGBM,8,50,0.2232303624555455
9,LGBM,9,30,1.0
